Date;Market;Market Size;Product;Product Line;Product Type;State;Type;Inventory;Marketing;Profit;Sales;Total Expenses
12/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;575;27;57;195;55
12/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;716;95;20;250;125
12/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;1079;24;50;176;46
12/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;403;24;22;145;58
11/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;613;55;2;147;84
11/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;570;7;11;52;19
10/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;606;54;0;144;84
10/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;547;28;61;202;55
10/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;573;7;10;51;19
10/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;683;87;18;230;116
10/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;385;21;15;126;55
9/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;612;56;2;149;85
8/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;617;39;-7;105;68
8/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;366;14;41;126;38
8/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;397;23;21;140;56
6/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;597;48;-2;128;77
6/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;371;14;40;125;38
6/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;377;22;19;133;55
5/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;472;28;62;204;55
5/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;351;14;45;130;37
4/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;605;14;32;103;26
4/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;554;86;17;227;115
4/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;965;21;39;151;43
3/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;767;13;47;121;25
3/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;611;16;34;112;29
3/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;950;22;41;155;43
2/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;617;15;35;110;27
2/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;372;20;66;174;43
1/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;777;9;28;81;20
1/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;400;20;70;180;43
10/1/13 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1755;66;221;509;90
9/1/13 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;2378;39;-110;116;61
7/1/13 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;1319;80;283;562;95
12/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;4216;73;-149;192;117
10/1/12 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1662;84;225;598;116
9/1/12 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;588;22;84;199;34
9/1/12 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;2378;39;-74;109;61
6/1/12 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;641;17;32;135;49
6/1/12 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;874;131;36;345;165
5/1/12 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;593;21;43;160;53
5/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;1952;64;-142;163;110
2/1/12 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;942;66;164;465;88
9/1/13 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;928;34;199;322;45
11/1/12 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;411;19;32;138;47
10/1/12 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;405;17;26;123;45
9/1/12 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;928;34;134;302;45
12/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;594;3;-1;26;15
11/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;848;4;12;42;16
9/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;473;0;47;46;11
7/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;605;7;17;54;18
7/1/13 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Iowa;Regular;808;5;18;49;15
7/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;854;7;23;60;18
6/1/13 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Iowa;Decaf;764;45;188;342;63
5/1/13 00:00;Central;Small Market;Colombian;Beans;Coffee;Iowa;Regular;976;9;10;67;28
4/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;688;0;47;46;11
4/1/13 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;1464;66;220;509;91
3/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;731;0;47;46;11
3/1/13 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;1417;66;220;509;91
3/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;816;5;15;48;17
2/1/13 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Iowa;Decaf;596;33;141;271;55
2/1/13 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Iowa;Regular;774;5;16;50;17
11/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Iowa;Decaf;803;36;107;278;58
11/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;387;0;31;43;12
11/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;1778;59;129;423;83
11/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Iowa;Decaf;1691;75;196;532;108
10/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;430;0;31;43;12
10/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Iowa;Decaf;1662;84;224;598;117
9/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Iowa;Regular;1783;114;223;672;147
9/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Iowa;Decaf;1686;83;220;589;116
8/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Iowa;Decaf;817;49;151;376;71
8/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Iowa;Decaf;1714;97;262;687;130
8/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Iowa;Regular;806;6;18;58;17
7/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;605;7;12;54;19
7/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Iowa;Regular;1010;10;9;75;32
6/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;608;7;11;52;19
5/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;1559;72;165;521;96
5/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;829;5;12;49;17
4/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;688;0;32;43;11
3/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Iowa;Regular;772;4;9;41;16
3/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;816;5;10;45;17
2/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;620;7;12;54;19
2/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Iowa;Decaf;774;0;32;43;11
2/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Iowa;Regular;818;5;10;45;17
1/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Iowa;Decaf;623;7;12;54;19
1/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Iowa;Regular;1459;63;141;456;87
12/1/13 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Illinois;Regular;677;22;70;179;54
12/1/13 00:00;Central;Major Market;Caffe Mocha;Beans;Espresso;Illinois;Regular;1744;81;321;614;113
11/1/13 00:00;Central;Major Market;Mint;Leaves;Herbal Tea;Illinois;Decaf;984;22;125;211;33
11/1/13 00:00;Central;Major Market;Darjeeling;Leaves;Tea;Illinois;Regular;589;14;71;131;25
11/1/13 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;930;33;188;309;45
10/1/13 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;915;34;197;322;46
7/1/13 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;952;29;153;254;38
4/1/13 00:00;Central;Major Market;Lemon;Leaves;Herbal Tea;Illinois;Decaf;593;25;92;190;38
3/1/13 00:00;Central;Major Market;Darjeeling;Leaves;Tea;Illinois;Regular;441;22;125;211;33
2/1/13 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Illinois;Regular;549;24;88;201;55
2/1/13 00:00;Central;Major Market;Darjeeling;Leaves;Tea;Illinois;Regular;449;21;117;201;33
10/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;915;34;133;302;46
9/1/12 00:00;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Illinois;Decaf;801;39;115;298;61
9/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Illinois;Decaf;928;34;133;302;46
2/1/12 00:00;Central;Major Market;Caffe Mocha;Beans;Espresso;Illinois;Regular;1282;77;201;545;110
1/1/12 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Illinois;Regular;558;23;54;180;54
7/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;608;26;135;228;35
5/1/13 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2250;105;407;749;148
5/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;788;109;35;286;133
4/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;460;22;123;211;34
2/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;449;21;119;201;32
2/1/13 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1282;77;300;581;109
1/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;456;15;84;150;27
12/1/12 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2642;97;271;699;149
11/1/12 00:00;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;536;13;27;92;25
11/1/12 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1691;75;197;532;107
8/1/12 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1714;97;262;687;130
7/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;2797;78;-157;202;121
7/1/12 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2654;127;370;912;178
6/1/12 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1715;72;165;521;96
6/1/12 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;1514;45;-113;96;68
4/1/12 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;969;64;162;456;85
3/1/12 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2041;94;259;675;146
1/1/12 00:00;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;623;27;67;190;40
12/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1191;73;288;569;116
12/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;250;14;1;94;48
12/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;940;122;47;343;155
11/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1150;57;205;439;101
11/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1778;59;190;451;84
11/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1003;8;7;68;30
11/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;912;109;39;308;142
10/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;7058;96;-539;22;129
10/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;240;12;-3;82;45
10/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;898;113;39;318;147
10/1/13 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;430;0;47;46;11
9/1/13 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;801;39;171;318;61
9/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1148;53;191;412;96
9/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1003;10;10;77;32
9/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;910;110;39;309;143
9/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;848;5;18;51;17
8/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1797;74;230;527;92
8/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1007;12;22;89;31
8/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1714;97;362;681;121
8/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;927;156;68;408;177
8/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;851;7;26;62;18
7/1/13 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;833;49;207;373;67
7/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1190;78;287;562;113
7/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1819;74;232;527;91
7/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1010;10;12;74;30
7/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1742;96;356;672;120
7/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;943;147;62;384;167
7/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;854;7;23;60;18
6/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1095;66;229;474;104
6/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;996;9;11;69;28
6/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1616;89;333;628;113
6/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;236;13;0;81;43
6/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;843;6;25;57;16
5/1/13 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;671;40;167;309;60
5/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;956;64;221;461;102
5/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;3742;100;-524;18;124
5/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;784;5;18;49;15
5/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;212;13;-1;80;43
4/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;865;63;232;486;109
4/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;3049;98;-542;28;131
4/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;964;8;6;65;29
4/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1316;83;325;626;116
4/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;197;13;-3;84;46
4/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;820;5;16;50;17
3/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;829;50;177;391;94
3/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1260;80;315;604;112
3/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;190;12;-6;80;46
3/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;816;5;15;48;17
2/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;774;5;16;50;17
2/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1282;77;300;581;109
2/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;193;12;-7;79;46
2/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;712;110;39;309;143
1/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;965;8;6;69;32
1/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;777;4;17;48;16
1/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1310;77;316;611;114
1/1/13 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;777;4;17;48;16
12/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1820;70;157;501;94
12/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1009;9;8;69;30
12/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;807;6;17;58;18
12/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1744;81;215;576;114
12/1/12 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;940;122;32;322;155
12/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;344;0;31;43;12
11/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;803;36;107;278;58
11/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1150;57;138;412;101
11/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;7653;93;-340;32;127
11/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1778;59;128;423;84
11/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1691;75;196;532;108
10/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;789;39;114;298;62
10/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1132;50;120;367;93
10/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;7058;96;-363;21;129
10/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;800;6;17;58;18
10/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1662;84;224;598;117
10/1/12 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;846;5;14;52;17
10/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;430;0;32;43;11
9/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1148;53;129;387;96
9/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1775;69;156;498;93
9/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1003;10;7;72;32
9/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;803;6;17;58;18
9/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1686;83;221;589;115
9/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;244;15;2;91;49
9/1/12 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;910;110;26;290;143
9/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;473;0;32;43;11
8/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;817;49;150;376;72
8/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;1007;12;16;90;33
8/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;806;6;17;58;18
8/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1714;97;262;687;130
8/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;248;14;1;86;47
8/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;516;0;32;43;11
7/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;5230;102;-378;27;135
7/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;808;5;12;49;17
7/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1742;96;258;678;129
7/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;559;0;32;43;11
6/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;1095;66;166;478;112
6/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;4507;102;-369;37;135
6/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1715;72;165;521;96
6/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Nevada;Decaf;798;5;15;53;17
6/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;236;13;0;82;46
5/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;3742;100;-380;18;133
5/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1433;86;231;612;118
5/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;212;13;-1;81;46
4/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;611;39;115;301;63
4/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;3049;98;-365;26;131
4/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1316;83;219;587;116
4/1/12 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;820;5;11;47;17
3/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;585;34;102;267;56
3/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Nevada;Decaf;829;50;119;367;94
3/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1417;66;148;478;91
3/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;958;8;6;63;29
3/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Nevada;Regular;1260;80;212;567;112
3/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;190;12;-4;75;46
2/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;596;33;94;254;56
2/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;1937;91;-342;23;125
2/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Nevada;Regular;1436;63;142;457;87
2/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Nevada;Decaf;961;8;6;63;29
2/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Nevada;Regular;774;0;31;43;12
1/1/12 00:00;West;Small Market;Mint;Leaves;Herbal Tea;Nevada;Decaf;608;30;86;234;53
1/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Nevada;Regular;1419;93;-354;17;126
1/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Nevada;Regular;197;12;-3;76;45
1/1/12 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Nevada;Decaf;725;95;16;250;129
1/1/12 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Nevada;Regular;821;5;10;45;17
10/1/13 00:00;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;-868;23;82;194;55
